price,year,region,,,,,
1.66,2015,CincinnatiDayton,,,,,
1.59,2015,CincinnatiDayton,,,,,
1.62,2015,CincinnatiDayton,,,,,
1.63,2015,CincinnatiDayton,,,,,
1.66,2015,CincinnatiDayton,,,,,
1.56,2015,CincinnatiDayton,,,,,
1.59,2015,CincinnatiDayton,,,,,
1.49,2015,CincinnatiDayton,,,,,
1.39,2015,CincinnatiDayton,,,,,
1.34,2015,CincinnatiDayton,,,,,
1.46,2015,CincinnatiDayton,,,,,
1.47,2015,CincinnatiDayton,,,,,
1.48,2015,CincinnatiDayton,,,,,
1.27,2015,CincinnatiDayton,,,,,
1.43,2015,CincinnatiDayton,,,,,
1.42,2015,CincinnatiDayton,,,,,
1.36,2015,CincinnatiDayton,,,,,
1.46,2015,CincinnatiDayton,,,,,
1.49,2015,CincinnatiDayton,,,,,
1.22,2015,CincinnatiDayton,,,,,
1.27,2015,CincinnatiDayton,,,,,
1.25,2015,CincinnatiDayton,,,,,
1.22,2015,CincinnatiDayton,,,,,
1.17,2015,CincinnatiDayton,,,,,
1.24,2015,CincinnatiDayton,,,,,
1.23,2015,CincinnatiDayton,,,,,
1.22,2015,CincinnatiDayton,,,,,
1.24,2015,CincinnatiDayton,,,,,
1.19,2015,CincinnatiDayton,,,,,
1.26,2015,CincinnatiDayton,,,,,
1.37,2015,CincinnatiDayton,,,,,
1.32,2015,CincinnatiDayton,,,,,
1.34,2015,CincinnatiDayton,,,,,
1.53,2015,Columbus,,,,,
1.67,2015,Columbus,,,,,
1.59,2015,Columbus,,,,,
1.52,2015,Columbus,,,,,
1.48,2015,Columbus,,,,,
1.48,2015,Columbus,,,,,
1.48,2015,Columbus,,,,,
1.4,2015,Columbus,,,,,
1.47,2015,Columbus,,,,,
1.44,2015,Columbus,,,,,
1.36,2015,Columbus,,,,,
1.27,2015,Columbus,,,,,
1.49,2015,Columbus,,,,,
1.67,2015,Columbus,,,,,
1.82,2015,Columbus,,,,,
1.74,2015,Columbus,,,,,
1.64,2015,Columbus,,,,,
1.48,2015,Columbus,,,,,
1.66,2015,Columbus,,,,,
2.08,2015,Columbus,,,,,
1.98,2015,Columbus,,,,,
1.8,2015,Columbus,,,,,
1.31,2015,Columbus,,,,,
1.46,2015,Columbus,,,,,
1.01,2015,Columbus,,,,,
1.31,2015,Columbus,,,,,
1.35,2015,Columbus,,,,,
1.35,2015,Columbus,,,,,
1.5,2015,Columbus,,,,,
1.21,2015,Columbus,,,,,
1.49,2015,Columbus,,,,,
1.51,2015,Columbus,,,,,
1.21,2015,Columbus,,,,,
0.81,2015,Columbus,,,,,
0.89,2015,Columbus,,,,,
1.57,2015,Columbus,,,,,
1.47,2015,Columbus,,,,,
1.66,2015,Columbus,,,,,
1.38,2015,Columbus,,,,,
1.79,2015,Columbus,,,,,
1.91,2015,Columbus,,,,,
1.65,2015,Columbus,,,,,
1.84,2015,Columbus,,,,,
1.86,2015,Columbus,,,,,
1.79,2015,Columbus,,,,,
1.64,2015,Columbus,,,,,
1.78,2015,Columbus,,,,,
1.63,2015,Columbus,,,,,
1.67,2015,Columbus,,,,,
1.84,2015,Columbus,,,,,
1.68,2015,Columbus,,,,,
1.44,2015,Columbus,,,,,
1.33,2015,DallasFtWorth,,,,,
1.38,2015,DallasFtWorth,,,,,
1.43,2015,DallasFtWorth,,,,,
1.48,2015,DallasFtWorth,,,,,
1.46,2015,DallasFtWorth,,,,,
1.46,2015,DallasFtWorth,,,,,
1.36,2015,DallasFtWorth,,,,,
1.46,2015,DallasFtWorth,,,,,
1.41,2015,DallasFtWorth,,,,,
1.48,2015,DallasFtWorth,,,,,
1.39,2015,DallasFtWorth,,,,,
1.48,2015,DallasFtWorth,,,,,
1.49,2015,DallasFtWorth,,,,,
1.48,2015,DallasFtWorth,,,,,
1.47,2015,DallasFtWorth,,,,,
1.48,2015,DallasFtWorth,,,,,
1.46,2015,DallasFtWorth,,,,,
1.36,2015,DallasFtWorth,,,,,
1.36,2015,DallasFtWorth,,,,,
1.45,2015,DallasFtWorth,,,,,
1.4,2015,DallasFtWorth,,,,,
1.31,2015,DallasFtWorth,,,,,
1.14,2015,DallasFtWorth,,,,,
1.29,2015,DallasFtWorth,,,,,
1.27,2015,DallasFtWorth,,,,,
1.3,2015,DallasFtWorth,,,,,
1.33,2015,DallasFtWorth,,,,,
1.37,2015,DallasFtWorth,,,,,
1.35,2015,DallasFtWorth,,,,,
1.35,2015,DallasFtWorth,,,,,
1.38,2015,DallasFtWorth,,,,,
1.36,2015,DallasFtWorth,,,,,
1.35,2015,DallasFtWorth,,,,,
1.39,2015,DallasFtWorth,,,,,
1.37,2015,DallasFtWorth,,,,,
1.34,2015,DallasFtWorth,,,,,
1.35,2015,DallasFtWorth,,,,,
1.39,2015,DallasFtWorth,,,,,
1.36,2015,DallasFtWorth,,,,,
1.36,2015,DallasFtWorth,,,,,
1.29,2015,DallasFtWorth,,,,,
1.34,2015,DallasFtWorth,,,,,
1.39,2015,DallasFtWorth,,,,,
1.29,2015,DallasFtWorth,,,,,
1.38,2015,DallasFtWorth,,,,,
1.41,2015,DallasFtWorth,,,,,
1.35,2015,DallasFtWorth,,,,,
1.24,2015,DallasFtWorth,,,,,
1.34,2015,DallasFtWorth,,,,,
1.28,2015,DallasFtWorth,,,,,
1.35,2015,DallasFtWorth,,,,,
1.35,2015,DallasFtWorth,,,,,
1.43,2015,Denver,,,,,
1.35,2015,Denver,,,,,
1.36,2015,Denver,,,,,
0.92,2015,Denver,,,,,
0.88,2015,Denver,,,,,
1.39,2015,Denver,,,,,
1.33,2015,Denver,,,,,
1.14,2015,Denver,,,,,
1.26,2015,Denver,,,,,
1.27,2015,Denver,,,,,
1.3,2015,Denver,,,,,
1.28,2015,Denver,,,,,
1.25,2015,Denver,,,,,
1.35,2015,Denver,,,,,
1.36,2015,Denver,,,,,
1.36,2015,Denver,,,,,
1.43,2015,Denver,,,,,
1.45,2015,Denver,,,,,
1.46,2015,Denver,,,,,
1.45,2015,Denver,,,,,
1.44,2015,Denver,,,,,
1.43,2015,Denver,,,,,
1.43,2015,Denver,,,,,
1.45,2015,Denver,,,,,
1.44,2015,Denver,,,,,
1.42,2015,Denver,,,,,
1.44,2015,Denver,,,,,
1.43,2015,Denver,,,,,
1.44,2015,Denver,,,,,
1.44,2015,Denver,,,,,
1.43,2015,Denver,,,,,
1.43,2015,Denver,,,,,
1.22,2015,Denver,,,,,
1.23,2015,Denver,,,,,
1.03,2015,Denver,,,,,
1.03,2015,Denver,,,,,
1.44,2015,Denver,,,,,
1.42,2015,Denver,,,,,
1.42,2015,Denver,,,,,
1.44,2015,Denver,,,,,
1.39,2015,Denver,,,,,
1.12,2015,Denver,,,,,
1.09,2015,Denver,,,,,
1.27,2015,Denver,,,,,
1.4,2015,Denver,,,,,
1.44,2015,Denver,,,,,
1.4,2015,Denver,,,,,
1.29,2015,Denver,,,,,
1.33,2015,Denver,,,,,
1.1,2015,Denver,,,,,
1.28,2015,Denver,,,,,
1.42,2015,Denver,,,,,
1.61,2015,Detroit,,,,,
1.8,2015,Detroit,,,,,
1.53,2015,Detroit,,,,,
1.8,2015,Detroit,,,,,
1.81,2015,Detroit,,,,,
1.84,2015,Detroit,,,,,
1.84,2015,Detroit,,,,,
1.74,2015,Detroit,,,,,
1.85,2015,Detroit,,,,,
1.8,2015,Detroit,,,,,
1.65,2015,Detroit,,,,,
1.61,2015,Detroit,,,,,
1.81,2015,Detroit,,,,,
1.71,2015,Detroit,,,,,
1.86,2015,Detroit,,,,,
1.81,2015,Detroit,,,,,
1.47,2015,Detroit,,,,,
1.32,2015,Detroit,,,,,
1.43,2015,Detroit,,,,,
1.74,2015,Detroit,,,,,
1.85,2015,Detroit,,,,,
1.66,2015,Detroit,,,,,
1.28,2015,Detroit,,,,,
1.24,2015,Detroit,,,,,
1.01,2015,Detroit,,,,,
1.47,2015,Detroit,,,,,
1.56,2015,Detroit,,,,,
1.64,2015,Detroit,,,,,
1.37,2015,Detroit,,,,,
1.28,2015,Detroit,,,,,
1.55,2015,Detroit,,,,,
1.61,2015,Detroit,,,,,
1.34,2015,Detroit,,,,,
1.09,2015,Detroit,,,,,
1.37,2015,Detroit,,,,,
1.63,2015,Detroit,,,,,
1.59,2015,Detroit,,,,,
1.72,2015,Detroit,,,,,
1.51,2015,Detroit,,,,,
1.74,2015,Detroit,,,,,
1.78,2015,Detroit,,,,,
1.49,2015,Detroit,,,,,
1.83,2015,Detroit,,,,,
1.92,2015,Detroit,,,,,
1.85,2015,Detroit,,,,,
1.82,2015,Detroit,,,,,
1.86,2015,Detroit,,,,,
1.55,2015,Detroit,,,,,
1.62,2015,Detroit,,,,,
1.9,2015,Detroit,,,,,
1.87,2015,Detroit,,,,,
1.7,2015,Detroit,,,,,
1.67,2015,GrandRapids,,,,,
1.66,2015,GrandRapids,,,,,
1.55,2015,GrandRapids,,,,,
1.64,2015,GrandRapids,,,,,
1.66,2015,GrandRapids,,,,,
1.66,2015,GrandRapids,,,,,
1.65,2015,GrandRapids,,,,,
1.64,2015,GrandRapids,,,,,
1.6,2015,GrandRapids,,,,,
1.57,2015,GrandRapids,,,,,
1.61,2015,GrandRapids,,,,,
1.74,2015,GrandRapids,,,,,
1.69,2015,GrandRapids,,,,,
1.68,2015,GrandRapids,,,,,
1.69,2015,GrandRapids,,,,,
1.68,2015,GrandRapids,,,,,
1.68,2015,GrandRapids,,,,,
1.68,2015,GrandRapids,,,,,
1.49,2015,GrandRapids,,,,,
1.64,2015,GrandRapids,,,,,
1.76,2015,GrandRapids,,,,,
1.63,2015,GrandRapids,,,,,
1.86,2015,GrandRapids,,,,,
1.9,2015,GrandRapids,,,,,
1.86,2015,GrandRapids,,,,,
1.84,2015,GrandRapids,,,,,
1.92,2015,GrandRapids,,,,,
1.93,2015,GrandRapids,,,,,
1.8,2015,GrandRapids,,,,,
1.7,2015,GrandRapids,,,,,
1.85,2015,GrandRapids,,,,,
1.83,2015,GrandRapids,,,,,
1.85,2015,GrandRapids,,,,,
1.22,2015,GrandRapids,,,,,
1.61,2015,GrandRapids,,,,,
1.79,2015,GrandRapids,,,,,
1.59,2015,GrandRapids,,,,,
1.86,2015,GrandRapids,,,,,
1.83,2015,GrandRapids,,,,,
1.87,2015,GrandRapids,,,,,
2.01,2015,GrandRapids,,,,,
1.87,2015,GrandRapids,,,,,
1.78,2015,GrandRapids,,,,,
1.84,2015,GrandRapids,,,,,
1.89,2015,GrandRapids,,,,,
1.88,2015,GrandRapids,,,,,
1.79,2015,GrandRapids,,,,,
1.98,2015,GrandRapids,,,,,
2.01,2015,GrandRapids,,,,,
1.88,2015,GrandRapids,,,,,
1.87,2015,GrandRapids,,,,,
1.6,2015,GrandRapids,,,,,
1.49,2015,GreatLakes,,,,,
1.55,2015,GreatLakes,,,,,
1.53,2015,GreatLakes,,,,,
1.6,2015,GreatLakes,,,,,
1.61,2015,GreatLakes,,,,,
1.57,2015,GreatLakes,,,,,
1.54,2015,GreatLakes,,,,,
1.54,2015,GreatLakes,,,,,
1.59,2015,GreatLakes,,,,,
1.58,2015,GreatLakes,,,,,
1.6,2015,GreatLakes,,,,,
1.6,2015,GreatLakes,,,,,
1.67,2015,GreatLakes,,,,,
1.66,2015,GreatLakes,,,,,
1.68,2015,GreatLakes,,,,,
1.67,2015,GreatLakes,,,,,
1.61,2015,GreatLakes,,,,,
1.56,2015,GreatLakes,,,,,
1.59,2015,GreatLakes,,,,,
1.72,2015,GreatLakes,,,,,
1.7,2015,GreatLakes,,,,,
1.64,2015,GreatLakes,,,,,
1.5,2015,GreatLakes,,,,,
1.48,2015,GreatLakes,,,,,
1.4,2015,GreatLakes,,,,,
1.54,2015,GreatLakes,,,,,
1.59,2015,GreatLakes,,,,,
1.62,2015,GreatLakes,,,,,
1.58,2015,GreatLakes,,,,,
1.55,2015,GreatLakes,,,,,
1.65,2015,GreatLakes,,,,,
1.66,2015,GreatLakes,,,,,
1.44,2015,GreatLakes,,,,,
1.13,2015,GreatLakes,,,,,
1.22,2015,GreatLakes,,,,,
1.55,2015,GreatLakes,,,,,
1.57,2015,GreatLakes,,,,,
1.42,2015,GreatLakes,,,,,
1.51,2015,GreatLakes,,,,,
1.62,2015,GreatLakes,,,,,
1.63,2015,GreatLakes,,,,,
1.55,2015,GreatLakes,,,,,
1.6,2015,GreatLakes,,,,,
1.69,2015,GreatLakes,,,,,
1.68,2015,GreatLakes,,,,,
1.65,2015,GreatLakes,,,,,
1.64,2015,GreatLakes,,,,,
1.53,2015,GreatLakes,,,,,
1.63,2015,GreatLakes,,,,,
1.73,2015,GreatLakes,,,,,
1.69,2015,GreatLakes,,,,,
1.54,2015,GreatLakes,,,,,
1.45,2015,HarrisburgScranton,,,,,
2.09,2015,HarrisburgScranton,,,,,
2,2015,HarrisburgScranton,,,,,
1.3,2015,HarrisburgScranton,,,,,
1.4,2015,HarrisburgScranton,,,,,
1.47,2015,HarrisburgScranton,,,,,
1.92,2015,HarrisburgScranton,,,,,
1.99,2015,HarrisburgScranton,,,,,
2.02,2015,HarrisburgScranton,,,,,
1.79,2015,HarrisburgScranton,,,,,
1.48,2015,HarrisburgScranton,,,,,
1.49,2015,HarrisburgScranton,,,,,
2.02,2015,HarrisburgScranton,,,,,
2.24,2015,HarrisburgScranton,,,,,
1.94,2015,HarrisburgScranton,,,,,
1.84,2015,HarrisburgScranton,,,,,
1.68,2015,HarrisburgScranton,,,,,
1.73,2015,HarrisburgScranton,,,,,
1.7,2015,HarrisburgScranton,,,,,
1.88,2015,HarrisburgScranton,,,,,
1.69,2015,HarrisburgScranton,,,,,
1.96,2015,HarrisburgScranton,,,,,
2.06,2015,HarrisburgScranton,,,,,
1.92,2015,HarrisburgScranton,,,,,
1.92,2015,HarrisburgScranton,,,,,
2.01,2015,HarrisburgScranton,,,,,
1.85,2015,HarrisburgScranton,,,,,
1.9,2015,HarrisburgScranton,,,,,
1.83,2015,HarrisburgScranton,,,,,
1.84,2015,HarrisburgScranton,,,,,
1.83,2015,HarrisburgScranton,,,,,
1.84,2015,HarrisburgScranton,,,,,
1.88,2015,HarrisburgScranton,,,,,
1.78,2015,HarrisburgScranton,,,,,
1.84,2015,HarrisburgScranton,,,,,
1.81,2015,HarrisburgScranton,,,,,
1.88,2015,HarrisburgScranton,,,,,
1.79,2015,HarrisburgScranton,,,,,
1.75,2015,HarrisburgScranton,,,,,
1.79,2015,HarrisburgScranton,,,,,
2.09,2015,HarrisburgScranton,,,,,
1.72,2015,HarrisburgScranton,,,,,
1.6,2015,HarrisburgScranton,,,,,
1.74,2015,HarrisburgScranton,,,,,
1.68,2015,HarrisburgScranton,,,,,
1.65,2015,HarrisburgScranton,,,,,
1.67,2015,HarrisburgScranton,,,,,
1.65,2015,HarrisburgScranton,,,,,
1.8,2015,HarrisburgScranton,,,,,
1.94,2015,HarrisburgScranton,,,,,
1.65,2015,HarrisburgScranton,,,,,
1.68,2015,HarrisburgScranton,,,,,
2.32,2015,HartfordSpringfield,,,,,
2.24,2015,HartfordSpringfield,,,,,
2.34,2015,HartfordSpringfield,,,,,
2.16,2015,HartfordSpringfield,,,,,
2.33,2015,HartfordSpringfield,,,,,
2.31,2015,HartfordSpringfield,,,,,
2.23,2015,HartfordSpringfield,,,,,
2.14,2015,HartfordSpringfield,,,,,
1.96,2015,HartfordSpringfield,,,,,
1.98,2015,HartfordSpringfield,,,,,
2.18,2015,HartfordSpringfield,,,,,
2.27,2015,HartfordSpringfield,,,,,
2.3,2015,HartfordSpringfield,,,,,
2.41,2015,HartfordSpringfield,,,,,
2.31,2015,HartfordSpringfield,,,,,
2.36,2015,HartfordSpringfield,,,,,
2.37,2015,HartfordSpringfield,,,,,
2.33,2015,HartfordSpringfield,,,,,
2.31,2015,HartfordSpringfield,,,,,
2.39,2015,HartfordSpringfield,,,,,
2.31,2015,HartfordSpringfield,,,,,
2.42,2015,HartfordSpringfield,,,,,
2.39,2015,HartfordSpringfield,,,,,
2.45,2015,HartfordSpringfield,,,,,
2.38,2015,HartfordSpringfield,,,,,
2.4,2015,HartfordSpringfield,,,,,
2.31,2015,HartfordSpringfield,,,,,
2.4,2015,HartfordSpringfield,,,,,
2.25,2015,HartfordSpringfield,,,,,
2.34,2015,HartfordSpringfield,,,,,
2.24,2015,HartfordSpringfield,,,,,
2.36,2015,HartfordSpringfield,,,,,
2.3,2015,HartfordSpringfield,,,,,
2.31,2015,HartfordSpringfield,,,,,
1.55,2015,HartfordSpringfield,,,,,
2.24,2015,HartfordSpringfield,,,,,
2.27,2015,HartfordSpringfield,,,,,
2.16,2015,HartfordSpringfield,,,,,
2.18,2015,HartfordSpringfield,,,,,
2.27,2015,HartfordSpringfield,,,,,
2.18,2015,HartfordSpringfield,,,,,
2.26,2015,HartfordSpringfield,,,,,
2.18,2015,HartfordSpringfield,,,,,
2.17,2015,HartfordSpringfield,,,,,
2.38,2015,HartfordSpringfield,,,,,
2.13,2015,HartfordSpringfield,,,,,
2.37,2015,HartfordSpringfield,,,,,
1.54,2015,HartfordSpringfield,,,,,
2.21,2015,HartfordSpringfield,,,,,
2.35,2015,HartfordSpringfield,,,,,
2.28,2015,HartfordSpringfield,,,,,
2.32,2015,HartfordSpringfield,,,,,
1.31,2015,Houston,,,,,
1.27,2015,Houston,,,,,
1.35,2015,Houston,,,,,
1.49,2015,Houston,,,,,
1.51,2015,Houston,,,,,
1.5,2015,Houston,,,,,
1.5,2015,Houston,,,,,
1.44,2015,Houston,,,,,
1.49,2015,Houston,,,,,
1.48,2015,Houston,,,,,
1.48,2015,Houston,,,,,
1.48,2015,Houston,,,,,
1.48,2015,Houston,,,,,
1.47,2015,Houston,,,,,
1.47,2015,Houston,,,,,
1.41,2015,Houston,,,,,
1.36,2015,Houston,,,,,
1.22,2015,Houston,,,,,
1.26,2015,Houston,,,,,
1.35,2015,Houston,,,,,
1.29,2015,Houston,,,,,
1.17,2015,Houston,,,,,
1.19,2015,Houston,,,,,
1.21,2015,Houston,,,,,
1.17,2015,Houston,,,,,
1.17,2015,Houston,,,,,
1.21,2015,Houston,,,,,
1.22,2015,Houston,,,,,
1.21,2015,Houston,,,,,
1.19,2015,Houston,,,,,
1.23,2015,Houston,,,,,
1.26,2015,Houston,,,,,
1.25,2015,Houston,,,,,
1.28,2015,Houston,,,,,
1.26,2015,Houston,,,,,
1.26,2015,Houston,,,,,
1.26,2015,Houston,,,,,
1.26,2015,Houston,,,,,
1.25,2015,Houston,,,,,
1.24,2015,Houston,,,,,
1.24,2015,Houston,,,,,
1.27,2015,Houston,,,,,
1.31,2015,Houston,,,,,
1.2,2015,Houston,,,,,
1.26,2015,Houston,,,,,
1.29,2015,Houston,,,,,
1.25,2015,Houston,,,,,
1.15,2015,Houston,,,,,
1.24,2015,Houston,,,,,
1.2,2015,Houston,,,,,
1.26,2015,Houston,,,,,
1.22,2015,Houston,,,,,
1.49,2015,Indianapolis,,,,,
1.61,2015,Indianapolis,,,,,
1.35,2015,Indianapolis,,,,,
1.31,2015,Indianapolis,,,,,
1.52,2015,Indianapolis,,,,,
1.57,2015,Indianapolis,,,,,
1.54,2015,Indianapolis,,,,,
1.57,2015,Indianapolis,,,,,
1.55,2015,Indianapolis,,,,,
1.62,2015,Indianapolis,,,,,
1.46,2015,Indianapolis,,,,,
1.4,2015,Indianapolis,,,,,
1.53,2015,Indianapolis,,,,,
1.66,2015,Indianapolis,,,,,
1.7,2015,Indianapolis,,,,,
1.64,2015,Indianapolis,,,,,
1.62,2015,Indianapolis,,,,,
1.66,2015,Indianapolis,,,,,
1.69,2015,Indianapolis,,,,,
1.79,2015,Indianapolis,,,,,
1.77,2015,Indianapolis,,,,,
1.65,2015,Indianapolis,,,,,
1.11,2015,Indianapolis,,,,,
0.99,2015,Indianapolis,,,,,
1.19,2015,Indianapolis,,,,,
1.11,2015,Indianapolis,,,,,
1.58,2015,Indianapolis,,,,,
1.8,2015,Indianapolis,,,,,
1.57,2015,Indianapolis,,,,,
1.45,2015,Indianapolis,,,,,
1.56,2015,Indianapolis,,,,,
1.65,2015,Indianapolis,,,,,
1.19,2015,Indianapolis,,,,,
1.08,2015,Indianapolis,,,,,
1.3,2015,Indianapolis,,,,,
1.69,2015,Indianapolis,,,,,
1.78,2015,Indianapolis,,,,,
1.76,2015,Indianapolis,,,,,
1.49,2015,Indianapolis,,,,,
1.81,2015,Indianapolis,,,,,
1.95,2015,Indianapolis,,,,,
1.78,2015,Indianapolis,,,,,
1.69,2015,Indianapolis,,,,,
1.79,2015,Indianapolis,,,,,
1.87,2015,Indianapolis,,,,,
1.77,2015,Indianapolis,,,,,
1.68,2015,Indianapolis,,,,,
1.69,2015,Indianapolis,,,,,
1.78,2015,Indianapolis,,,,,
1.96,2015,Indianapolis,,,,,
1.83,2015,Indianapolis,,,,,
1.63,2015,Indianapolis,,,,,
1.82,2015,Jacksonville,,,,,
1.83,2015,Jacksonville,,,,,
1.9,2015,Jacksonville,,,,,
1.76,2015,Jacksonville,,,,,
1.87,2015,Jacksonville,,,,,
1.9,2015,Jacksonville,,,,,
1.88,2015,Jacksonville,,,,,
1.83,2015,Jacksonville,,,,,
1.82,2015,Jacksonville,,,,,
1.89,2015,Jacksonville,,,,,
2.26,2015,Jacksonville,,,,,
2.11,2015,Jacksonville,,,,,
2.14,2015,Jacksonville,,,,,
2.31,2015,Jacksonville,,,,,
2.11,2015,Jacksonville,,,,,
2.18,2015,Jacksonville,,,,,
2.07,2015,Jacksonville,,,,,
1.93,2015,Jacksonville,,,,,
1.82,2015,Jacksonville,,,,,
1.69,2015,Jacksonville,,,,,
2.19,2015,Jacksonville,,,,,
2.21,2015,Jacksonville,,,,,
1.83,2015,Jacksonville,,,,,
1.63,2015,Jacksonville,,,,,
1.91,2015,Jacksonville,,,,,
1.87,2015,Jacksonville,,,,,
1.95,2015,Jacksonville,,,,,
1.92,2015,Jacksonville,,,,,
1.88,2015,Jacksonville,,,,,
1.64,2015,Jacksonville,,,,,
1.83,2015,Jacksonville,,,,,
1.83,2015,Jacksonville,,,,,
1.75,2015,Jacksonville,,,,,
1.81,2015,Jacksonville,,,,,
1.82,2015,Jacksonville,,,,,
1.88,2015,Jacksonville,,,,,
1.82,2015,Jacksonville,,,,,
1.89,2015,Jacksonville,,,,,
1.81,2015,Jacksonville,,,,,
1.76,2015,Jacksonville,,,,,
1.78,2015,Jacksonville,,,,,
1.86,2015,Jacksonville,,,,,
1.81,2015,Jacksonville,,,,,
1.75,2015,Jacksonville,,,,,
1.77,2015,Jacksonville,,,,,
1.82,2015,Jacksonville,,,,,
1.71,2015,Jacksonville,,,,,
1.76,2015,Jacksonville,,,,,
1.88,2015,Jacksonville,,,,,
1.82,2015,Jacksonville,,,,,
1.91,2015,Jacksonville,,,,,
1.81,2015,Jacksonville,,,,,
1.94,2015,LasVegas,,,,,
1.99,2015,LasVegas,,,,,
1.89,2015,LasVegas,,,,,
1.97,2015,LasVegas,,,,,
2.17,2015,LasVegas,,,,,
2.03,2015,LasVegas,,,,,
2.05,2015,LasVegas,,,,,
1.96,2015,LasVegas,,,,,
1.88,2015,LasVegas,,,,,
2.16,2015,LasVegas,,,,,
2.21,2015,LasVegas,,,,,
2.22,2015,LasVegas,,,,,
2.31,2015,LasVegas,,,,,
1.85,2015,LasVegas,,,,,
2.4,2015,LasVegas,,,,,
2.34,2015,LasVegas,,,,,
2.14,2015,LasVegas,,,,,
1.75,2015,LasVegas,,,,,
1.62,2015,LasVegas,,,,,
1.63,2015,LasVegas,,,,,
1.82,2015,LasVegas,,,,,
1.8,2015,LasVegas,,,,,
1.85,2015,LasVegas,,,,,
1.92,2015,LasVegas,,,,,
2.09,2015,LasVegas,,,,,
1.6,2015,LasVegas,,,,,
1.54,2015,LasVegas,,,,,
1.51,2015,LasVegas,,,,,
1.44,2015,LasVegas,,,,,
1.43,2015,LasVegas,,,,,
1.35,2015,LasVegas,,,,,
1.33,2015,LasVegas,,,,,
1.35,2015,LasVegas,,,,,
1.34,2015,LasVegas,,,,,
1.41,2015,LasVegas,,,,,
1.76,2015,LasVegas,,,,,
1.43,2015,LasVegas,,,,,
1.56,2015,LasVegas,,,,,
1.67,2015,LasVegas,,,,,
1.43,2015,LasVegas,,,,,
1.46,2015,LasVegas,,,,,
1.89,2015,LasVegas,,,,,
1.78,2015,LasVegas,,,,,
1.61,2015,LasVegas,,,,,
1.79,2015,LasVegas,,,,,
1.79,2015,LasVegas,,,,,
1.68,2015,LasVegas,,,,,
1.6,2015,LasVegas,,,,,
1.66,2015,LasVegas,,,,,
1.63,2015,LasVegas,,,,,
1.54,2015,LasVegas,,,,,
1.5,2015,LasVegas,,,,,
1.21,2015,LosAngeles,,,,,
1.11,2015,LosAngeles,,,,,
1.14,2015,LosAngeles,,,,,
1.23,2015,LosAngeles,,,,,
1.33,2015,LosAngeles,,,,,
1.34,2015,LosAngeles,,,,,
1.31,2015,LosAngeles,,,,,
1.42,2015,LosAngeles,,,,,
1.36,2015,LosAngeles,,,,,
1.41,2015,LosAngeles,,,,,
1.62,2015,LosAngeles,,,,,
1.72,2015,LosAngeles,,,,,
1.68,2015,LosAngeles,,,,,
1.51,2015,LosAngeles,,,,,
1.57,2015,LosAngeles,,,,,
1.66,2015,LosAngeles,,,,,
1.6,2015,LosAngeles,,,,,
1.58,2015,LosAngeles,,,,,
1.52,2015,LosAngeles,,,,,
1.55,2015,LosAngeles,,,,,
1.61,2015,LosAngeles,,,,,
1.63,2015,LosAngeles,,,,,
1.53,2015,LosAngeles,,,,,
1.56,2015,LosAngeles,,,,,
1.59,2015,LosAngeles,,,,,
1.46,2015,LosAngeles,,,,,
1.47,2015,LosAngeles,,,,,
1.46,2015,LosAngeles,,,,,
1.44,2015,LosAngeles,,,,,
1.42,2015,LosAngeles,,,,,
1.4,2015,LosAngeles,,,,,
1.42,2015,LosAngeles,,,,,
1.41,2015,LosAngeles,,,,,
1.39,2015,LosAngeles,,,,,
1.36,2015,LosAngeles,,,,,
1.4,2015,LosAngeles,,,,,
1.41,2015,LosAngeles,,,,,
1.39,2015,LosAngeles,,,,,
1.42,2015,LosAngeles,,,,,
1.42,2015,LosAngeles,,,,,
1.25,2015,LosAngeles,,,,,
1.42,2015,LosAngeles,,,,,
1.35,2015,LosAngeles,,,,,
1.14,2015,LosAngeles,,,,,
1.36,2015,LosAngeles,,,,,
1.43,2015,LosAngeles,,,,,
1.29,2015,LosAngeles,,,,,
1.12,2015,LosAngeles,,,,,
1.23,2015,LosAngeles,,,,,
1.29,2015,LosAngeles,,,,,
1.08,2015,LosAngeles,,,,,
1.25,2015,LosAngeles,,,,,
1.82,2015,Louisville,,,,,
1.8,2015,Louisville,,,,,
1.52,2015,Louisville,,,,,
1.19,2015,Louisville,,,,,
1.19,2015,Louisville,,,,,
1.87,2015,Louisville,,,,,
1.83,2015,Louisville,,,,,
1.68,2015,Louisville,,,,,
1.65,2015,Louisville,,,,,
1.64,2015,Louisville,,,,,
1.52,2015,Louisville,,,,,
1.65,2015,Louisville,,,,,
1.87,2015,Louisville,,,,,
1.79,2015,Louisville,,,,,
1.65,2015,Louisville,,,,,
1.69,2015,Louisville,,,,,
1.38,2015,Louisville,,,,,
1.44,2015,Louisville,,,,,
1.49,2015,Louisville,,,,,
1.52,2015,Louisville,,,,,
1.37,2015,Louisville,,,,,
1.37,2015,Louisville,,,,,
1.03,2015,Louisville,,,,,
1.18,2015,Louisville,,,,,
1.48,2015,Louisville,,,,,
1.49,2015,Louisville,,,,,
1.49,2015,Louisville,,,,,
1.46,2015,Louisville,,,,,
1.58,2015,Louisville,,,,,
1.24,2015,Louisville,,,,,
1.34,2015,Louisville,,,,,
1.51,2015,Louisville,,,,,
1.44,2015,Louisville,,,,,
